Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,is_cancelled,is_return,is_zero_price,is_bad_debt,Revenue
494239,22031,BOTANICAL LAVENDER BIRTHDAY CARD,12,2010-01-12 15:48:00,0.42,14081.0,United Kingdom,False,False,False,False,5.04
494241,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,4,2010-01-12 15:50:00,3.75,17165.0,United Kingdom,False,False,False,False,15.0
494241,22294,HEART FILIGREE DOVE  SMALL,24,2010-01-12 15:50:00,1.25,17165.0,United Kingdom,False,False,False,False,30.0
494240,79323W, WHITE CHERRY LIGHTS,4,2010-01-12 15:50:00,6.75,16858.0,United Kingdom,False,False,False,False,27.0
494241,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,3,2010-01-12 15:50:00,12.75,17165.0,United Kingdom,False,False,False,False,38.25
494240,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2010-01-12 15:50:00,4.95,16858.0,United Kingdom,False,False,False,False,14.85
494243,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,224,2010-01-12 15:57:00,2.0,18102.0,United Kingdom,False,False,False,False,448.0
494244,22282,12 EGG HOUSE PAINTED WOOD,160,2010-01-12 16:02:00,8.0,18102.0,United Kingdom,False,False,False,False,1280.0
494244,22283,6 EGG HOUSE PAINTED WOOD,160,2010-01-12 16:02:00,5.85,18102.0,United Kingdom,False,False,False,False,936.0
494244,21456,2 PICTURE BOOK EGGS EASTER CHICKS,300,2010-01-12 16:02:00,0.7,18102.0,United Kingdom,False,False,False,False,210.0
494244,22290,STANDING METAL RABBIT WITH EGG,300,2010-01-12 16:02:00,1.4,18102.0,United Kingdom,False,False,False,False,420.0
494244,22284,HEN HOUSE DECORATION,300,2010-01-12 16:02:00,1.0,18102.0,United Kingdom,False,False,False,False,300.0
494245,21611,SET OF 12 LILY BOTANICAL T-LIGHTS,2,2010-01-12 16:10:00,2.95,,United Kingdom,False,False,False,False,5.9
494246,84951B,S/4 BLACK LOVEBIRD COASTERS,3,2010-01-12 16:13:00,2.55,17352.0,United Kingdom,False,False,False,False,7.649999999999999
494254,84925A,,-38,2010-01-12 16:43:00,0.0,,United Kingdom,False,True,True,False,-0.0
494258,84767,,-12,2010-01-12 16:45:00,0.0,,United Kingdom,False,True,True,False,-0.0
494264,20796,SMALL BLUE PROVENCAL CERAMIC BALL,4,2010-01-12 16:55:00,1.65,17576.0,United Kingdom,False,False,False,False,6.6
494264,72484,ROSES IN WHITE HEART CANDLE ,12,2010-01-12 16:55:00,1.25,17576.0,United Kingdom,False,False,False,False,15.0
494267,21668,RED STRIPE CERAMIC DRAWER KNOB,8,2010-01-12 17:15:00,1.25,14606.0,United Kingdom,False,False,False,False,10.0
494267,22114,HOT WATER BOTTLE TEA AND SYMPATHY,1,2010-01-12 17:15:00,3.95,14606.0,United Kingdom,False,False,False,False,3.95
494267,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2010-01-12 17:15:00,1.69,14606.0,United Kingdom,False,False,False,False,13.52
494267,22356,"CHARLOTTE BAG , PINK/WHITE SPOTS",2,2010-01-12 17:15:00,0.85,14606.0,United Kingdom,False,False,False,False,1.7
494267,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,1,2010-01-12 17:15:00,1.25,14606.0,United Kingdom,False,False,False,False,1.25
494267,20750, RED/WHITE DOT MINI CASES,1,2010-01-12 17:15:00,7.95,14606.0,United Kingdom,False,False,False,False,7.95
494267,21539,RETRO SPOTS BUTTER DISH,1,2010-01-12 17:15:00,4.95,14606.0,United Kingdom,False,False,False,False,4.95
494267,85034A,3 GARDENIA MORRIS BOXED CANDLES,1,2010-01-12 17:15:00,4.25,14606.0,United Kingdom,False,False,False,False,4.25
494267,21213,PACK OF 72 SKULL CAKE CASES,4,2010-01-12 17:15:00,0.55,14606.0,United Kingdom,False,False,False,False,2.2
494267,21770,OPEN CLOSED METAL SIGN,1,2010-01-12 17:15:00,4.95,14606.0,United Kingdom,False,False,False,False,4.95
494267,21659,GLASS CAKE STAND,1,2010-01-12 17:15:00,14.95,14606.0,United Kingdom,False,False,False,False,14.95
494267,47310M,"SMALL POP BOX,FUNKY MONKEY",2,2010-01-12 17:15:00,1.25,14606.0,United Kingdom,False,False,False,False,2.5
494267,21781,MA CAMPAGNE CUTLERY BOX,1,2010-01-12 17:15:00,14.95,14606.0,United Kingdom,False,False,False,False,14.95
494267,20979,36 PENCILS TUBE RED SPOTTY,1,2010-01-12 17:15:00,1.25,14606.0,United Kingdom,False,False,False,False,1.25
494267,85035C,ROSE 3 WICK MORRIS BOX CANDLE,1,2010-01-12 17:15:00,4.25,14606.0,United Kingdom,False,False,False,False,4.25
494268,22326,"ROUND SNACK BOXES ,SET4, WOODLAND ",18,2010-01-12 17:24:00,2.95,12649.0,Germany,False,False,False,False,53.1
494268,22232,JIGSAW TOADSTOOLS 3 PIECE,8,2010-01-12 17:24:00,1.65,12649.0,Germany,False,False,False,False,13.2
494272,22082,RIBBON REEL STRIPES DESIGN ,10,2010-01-13 09:53:00,1.65,15358.0,United Kingdom,False,False,False,False,16.5
494272,22147,FELTCRAFT BUTTERFLY HEARTS,12,2010-01-13 09:53:00,1.45,15358.0,United Kingdom,False,False,False,False,17.4
494272,22273,FELTCRAFT DOLL MOLLY,6,2010-01-13 09:53:00,2.95,15358.0,United Kingdom,False,False,False,False,17.700000000000003
494272,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,8,2010-01-13 09:53:00,3.75,15358.0,United Kingdom,False,False,False,False,30.0
494275,85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,12,2010-01-13 10:21:00,4.25,15497.0,United Kingdom,False,False,False,False,51.0
494275,85035C,ROSE 3 WICK MORRIS BOX CANDLE,12,2010-01-13 10:21:00,4.25,15497.0,United Kingdom,False,False,False,False,51.0
494276,22300,COFFEE MUG DOG + BALL DESIGN,24,2010-01-13 10:29:00,2.55,17679.0,United Kingdom,False,False,False,False,61.2
494277,21832,CHOCOLATE CALCULATOR,200,2010-01-13 10:32:00,1.45,14063.0,United Kingdom,False,False,False,False,290.0
494277,20996,JAZZ HEARTS ADDRESS BOOK,288,2010-01-13 10:32:00,0.36,14063.0,United Kingdom,False,False,False,False,103.68
494278,48194,DOORMAT HEARTS,10,2010-01-13 10:40:00,5.95,13162.0,United Kingdom,False,False,False,False,59.5
494278,22112,CHOCOLATE HOT WATER BOTTLE,24,2010-01-13 10:40:00,4.25,13162.0,United Kingdom,False,False,False,False,102.0
494278,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2010-01-13 10:40:00,2.55,13162.0,United Kingdom,False,False,False,False,81.6
494280,15056BL,EDWARDIAN PARASOL BLACK,18,2010-01-13 10:43:00,5.95,12682.0,France,False,False,False,False,107.1
494335,21523,FANCY FONT HOME SWEET HOME DOORMAT,2,2010-01-13 12:21:00,6.75,14092.0,United Kingdom,False,False,False,False,13.5
494335,21485,RED SPOT HEART HOT WATER BOTTLE,6,2010-01-13 12:21:00,4.95,14092.0,United Kingdom,False,False,False,False,29.700000000000003
494335,21484,CHICK GREY HOT WATER BOTTLE,4,2010-01-13 12:21:00,3.45,14092.0,United Kingdom,False,False,False,False,13.8
494336,84625A,PINK NEW BAROQUECANDLESTICK CANDLE,24,2010-01-13 12:30:00,0.85,14137.0,United Kingdom,False,False,False,False,20.4
494339,22332,SKULLS PARTY BAG + STICKER SET,8,2010-01-13 12:47:00,1.65,14154.0,United Kingdom,False,False,False,False,13.2
494339,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2010-01-13 12:47:00,4.95,14154.0,United Kingdom,False,False,False,False,14.85
494339,47599B,BLUE PARTY BAGS ,6,2010-01-13 12:47:00,2.1,14154.0,United Kingdom,False,False,False,False,12.6
494339,22331,WOODLAND PARTY BAG + STICKER SET,8,2010-01-13 12:47:00,1.65,14154.0,United Kingdom,False,False,False,False,13.2
494339,22189,CREAM HEART CARD HOLDER,4,2010-01-13 12:47:00,3.95,14154.0,United Kingdom,False,False,False,False,15.8
494341,84997D,,-300,2010-01-13 13:07:00,0.0,,United Kingdom,False,True,True,False,-0.0
494343,21165,BEWARE OF THE CAT METAL SIGN ,3,2010-01-13 13:22:00,1.69,15456.0,United Kingdom,False,False,False,False,5.07
494344,84691,PACK 20 DOLLY PEGS,12,2010-01-13 13:31:00,0.85,16585.0,United Kingdom,False,False,False,False,10.2
494345,90058B,CRYSTAL STUD EARRINGS ASSORTED COL ,36,2010-01-13 13:55:00,1.06,15755.0,United Kingdom,False,False,False,False,38.16
494345,90165B,WHITE ROSEBUD  PEARL EARRINGS,6,2010-01-13 13:55:00,2.55,15755.0,United Kingdom,False,False,False,False,15.3
494348,M,Manual,1,2010-01-13 14:25:00,546.95,14156.0,EIRE,False,False,False,False,546.95
494349,84836,ZINC METAL HEART DECORATION,12,2010-01-13 14:32:00,1.25,15015.0,United Kingdom,False,False,False,False,15.0
494349,21680,WOODLAND  STICKERS,6,2010-01-13 14:32:00,0.85,15015.0,United Kingdom,False,False,False,False,5.1
494350,35910A,MULTICOLOUR EASTER RABBIT ,1,2010-01-13 14:37:00,1.95,,United Kingdom,False,False,False,False,1.95
494354,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",12,2010-01-13 14:59:00,0.85,15513.0,United Kingdom,False,False,False,False,10.2
494354,22050,PINK PAISLEY ROSE GIFT WRAP,25,2010-01-13 14:59:00,0.42,15513.0,United Kingdom,False,False,False,False,10.5
494354,22051,BLUE SCANDINAVIAN PAISLEY WRAP,25,2010-01-13 14:59:00,0.42,15513.0,United Kingdom,False,False,False,False,10.5
494354,35004C,SET OF 3 COLOURED  FLYING DUCKS,12,2010-01-13 14:59:00,4.65,15513.0,United Kingdom,False,False,False,False,55.8
494357,85049E,SCANDINAVIAN REDS RIBBONS,24,2010-01-13 15:06:00,1.25,12647.0,Germany,False,False,False,False,30.0
494357,79072,TEATIME CAKE TIN WITH HANDLE,2,2010-01-13 15:06:00,9.95,12647.0,Germany,False,False,False,False,19.9
494357,22082,RIBBON REEL STRIPES DESIGN ,20,2010-01-13 15:06:00,1.65,12647.0,Germany,False,False,False,False,33.0
494357,35241,ENAMEL BLUE RIM BISCUIT BIN,3,2010-01-13 15:06:00,4.95,12647.0,Germany,False,False,False,False,14.85
494359,21637,ASSORTED SANSKRIT MINI NOTEBOOK,18,2010-01-13 15:24:00,1.25,17962.0,United Kingdom,False,False,False,False,22.5
494359,85150,LADIES & GENTLEMEN METAL SIGN,1,2010-01-13 15:24:00,2.55,17962.0,United Kingdom,False,False,False,False,2.55
494359,79323P,PINK CHERRY LIGHTS,1,2010-01-13 15:24:00,6.75,17962.0,United Kingdom,False,False,False,False,6.75
494359,75149N,STRING CRYSTALS NATURAL,3,2010-01-13 15:24:00,1.25,17962.0,United Kingdom,False,False,False,False,3.75
494359,79534,MULTICOLOUR GLASS PLATE,2,2010-01-13 15:24:00,0.55,17962.0,United Kingdom,False,False,False,False,1.1
494359,21356,TOAST ITS - FAIRY FLOWER,1,2010-01-13 15:24:00,1.25,17962.0,United Kingdom,False,False,False,False,1.25
494359,35646,VINTAGE BEAD PINK EVENING BAG,1,2010-01-13 15:24:00,4.25,17962.0,United Kingdom,False,False,False,False,4.25
494359,20829,GLITTER HANGING BUTTERFLY STRING,3,2010-01-13 15:24:00,2.1,17962.0,United Kingdom,False,False,False,False,6.300000000000001
494359,21790,VINTAGE SNAP CARDS,1,2010-01-13 15:24:00,0.85,17962.0,United Kingdom,False,False,False,False,0.85
494359,79323W, WHITE CHERRY LIGHTS,3,2010-01-13 15:24:00,6.75,17962.0,United Kingdom,False,False,False,False,20.25
494359,21811,CHRISTMAS HANGING HEART WITH BELL,2,2010-01-13 15:24:00,1.25,17962.0,United Kingdom,False,False,False,False,2.5
494359,17164B,ASS COL SMALL SAND GECKO P'WEIGHT,1,2010-01-13 15:24:00,0.42,17962.0,United Kingdom,False,False,False,False,0.42
494362,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,3,2010-01-13 15:56:00,2.95,17757.0,United Kingdom,False,False,False,False,8.850000000000001
494362,84007,MAGIC GARDEN MOUNT FUJI,2,2010-01-13 15:56:00,2.55,17757.0,United Kingdom,False,False,False,False,5.1
494362,22280,POCKET BAG PINK PAISELY BROWN SPOT,3,2010-01-13 15:56:00,2.1,17757.0,United Kingdom,False,False,False,False,6.300000000000001
494364,21498,RED SPOTS  WRAP ,25,2010-01-13 16:04:00,0.42,14146.0,United Kingdom,False,False,False,False,10.5
494364,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2010-01-13 16:04:00,0.55,14146.0,United Kingdom,False,False,False,False,13.2
494364,21484,CHICK GREY HOT WATER BOTTLE,4,2010-01-13 16:04:00,3.45,14146.0,United Kingdom,False,False,False,False,13.8
494364,21385,IVORY HANGING DECORATION  HEART,24,2010-01-13 16:04:00,0.85,14146.0,United Kingdom,False,False,False,False,20.4
494378,DOT,DOTCOM POSTAGE,1,2010-01-13 17:03:00,407.75,,United Kingdom,False,False,False,False,407.75
494378,21864,UNION JACK FLAG PASSPORT COVER ,1,2010-01-13 17:03:00,4.21,,United Kingdom,False,False,False,False,4.21
494378,21993,FLORAL FOLK STATIONERY SET,2,2010-01-13 17:03:00,2.51,,United Kingdom,False,False,False,False,5.02
494378,46775A,BUBBLE GUM CHUNKY KNITTED THROW ,1,2010-01-13 17:03:00,11.02,,United Kingdom,False,False,False,False,11.02
494378,22080,RIBBON REEL SPOTS DESIGN ,1,2010-01-13 17:03:00,3.36,,United Kingdom,False,False,False,False,3.36
494378,22260,FELT EGG COSY BLUE RABBIT ,1,2010-01-13 17:03:00,1.66,,United Kingdom,False,False,False,False,1.66
494378,21918,SET 12 KIDS COLOUR  CHALK STICKS,1,2010-01-13 17:03:00,0.81,,United Kingdom,False,False,False,False,0.81
494378,21775,DECORATIVE FLORE BATHROOM BOTTLE,1,2010-01-13 17:03:00,2.51,,United Kingdom,False,False,False,False,2.51
494378,84968E,S/16 VINTAGE BLACK CUTLERY,1,2010-01-13 17:03:00,11.02,,United Kingdom,False,False,False,False,11.02
494378,84247L,FAWN AND MUSHROOM GREETING CARD,1,2010-01-13 17:03:00,0.84,,United Kingdom,False,False,False,False,0.84
494378,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2010-01-13 17:03:00,11.02,,United Kingdom,False,False,False,False,11.02
494378,84993B,75 BLACK PETIT FOUR CASES,1,2010-01-13 17:03:00,0.84,,United Kingdom,False,False,False,False,0.84
494378,21365,MIRRORED WALL ART STARS,1,2010-01-13 17:03:00,5.91,,United Kingdom,False,False,False,False,5.91
494378,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,1,2010-01-13 17:03:00,4.21,,United Kingdom,False,False,False,False,4.21
494378,84971S,SMALL HEART FLOWERS HOOK ,1,2010-01-13 17:03:00,1.66,,United Kingdom,False,False,False,False,1.66
494378,20758,ABSTRACT CIRCLES POCKET BOOK,1,2010-01-13 17:03:00,0.64,,United Kingdom,False,False,False,False,0.64
494378,22198,"POPCORN HOLDER , LARGE",1,2010-01-13 17:03:00,3.36,,United Kingdom,False,False,False,False,3.36
494378,85031C,CURIOUS IMAGES SCRAP BOOK SET,1,2010-01-13 17:03:00,3.36,,United Kingdom,False,False,False,False,3.36
494378,21680,WOODLAND  STICKERS,3,2010-01-13 17:03:00,0.81,,United Kingdom,False,False,False,False,2.43
494378,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,1,2010-01-13 17:03:00,2.13,,United Kingdom,False,False,False,False,2.13
494378,21532,DAIRY MAID SUGAR JAM BOWL,1,2010-01-13 17:03:00,4.21,,United Kingdom,False,False,False,False,4.21
494378,20866,BLUE ROSE FABRIC MIRROR,1,2010-01-13 17:03:00,0.85,,United Kingdom,False,False,False,False,0.85
494378,21749,LARGE RED SPOT WINDMILL,2,2010-01-13 17:03:00,4.21,,United Kingdom,False,False,False,False,8.42
494378,85116,BLACK CANDELABRA T-LIGHT HOLDER,6,2010-01-13 17:03:00,1.66,,United Kingdom,False,False,False,False,9.96
494378,37495,FAIRY CAKE BIRTHDAY CANDLE SET,1,2010-01-13 17:03:00,7.62,,United Kingdom,False,False,False,False,7.62
494378,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,2,2010-01-13 17:03:00,1.49,,United Kingdom,False,False,False,False,2.98
494378,22353,LUNCHBOX WITH CUTLERY FAIRY CAKES ,2,2010-01-13 17:03:00,5.06,,United Kingdom,False,False,False,False,10.12
494378,20764,ABSTRACT CIRCLES SKETCHBOOK ,3,2010-01-13 17:03:00,3.36,,United Kingdom,False,False,False,False,10.08
494378,72529W,WHITE ADVENT CANDLE,5,2010-01-13 17:03:00,4.21,,United Kingdom,False,False,False,False,21.05
494378,84968A,S/16 VINTAGE ROSE CUTLERY,1,2010-01-13 17:03:00,11.02,,United Kingdom,False,False,False,False,11.02
494378,72598,SET/12 TAPER CANDLES,5,2010-01-13 17:03:00,1.66,,United Kingdom,False,False,False,False,8.299999999999999
494378,21533,RETRO SPOT LARGE MILK JUG,4,2010-01-13 17:03:00,10.17,,United Kingdom,False,False,False,False,40.68
494378,84813,SET OF 4 DIAMOND NAPKIN RINGS,1,2010-01-13 17:03:00,11.02,,United Kingdom,False,False,False,False,11.02
494378,21865,PINK UNION JACK  PASSPORT COVER ,1,2010-01-13 17:03:00,4.21,,United Kingdom,False,False,False,False,4.21
494378,21508,VINTAGE KID DOLLY CARD ,4,2010-01-13 17:03:00,0.84,,United Kingdom,False,False,False,False,3.36
494378,84406B,CREAM CUPID HEARTS COAT HANGER,1,2010-01-13 17:03:00,6.77,,United Kingdom,False,False,False,False,6.77
494378,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,3,2010-01-13 17:03:00,5.91,,United Kingdom,False,False,False,False,17.73
494378,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2010-01-13 17:03:00,5.91,,United Kingdom,False,False,False,False,23.64
494378,79342B,BROWN FLOWER LIGHTS,1,2010-01-13 17:03:00,13.57,,United Kingdom,False,False,False,False,13.57
494378,21637,ASSORTED SANSKRIT MINI NOTEBOOK,3,2010-01-13 17:03:00,2.51,,United Kingdom,False,False,False,False,7.529999999999999
494378,21734,SMALL MARAKESH LANTERN ON STICK,4,2010-01-13 17:03:00,7.62,,United Kingdom,False,False,False,False,30.48
494378,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,1,2010-01-13 17:03:00,7.62,,United Kingdom,False,False,False,False,7.62
494378,84836,ZINC METAL HEART DECORATION,2,2010-01-13 17:03:00,2.51,,United Kingdom,False,False,False,False,5.02
494378,85129D,BEADED CRYSTAL HEART PINK SMALL,1,2010-01-13 17:03:00,2.51,,United Kingdom,False,False,False,False,2.51
494378,90202B,WHITE ENAMEL FLOWER HAIR TIE,1,2010-01-13 17:03:00,2.96,,United Kingdom,False,False,False,False,2.96
494379,47504H,ENGLISH ROSE SPIRIT LEVEL ,1,2010-01-13 17:08:00,7.62,,United Kingdom,False,False,False,False,7.62
494379,22114,HOT WATER BOTTLE TEA AND SYMPATHY,2,2010-01-13 17:08:00,8.47,,United Kingdom,False,False,False,False,16.94
494379,21179,NO JUNK MAIL METAL SIGN,2,2010-01-13 17:08:00,1.66,,United Kingdom,False,False,False,False,3.32
494379,85203,HANGING WOOD AND FELT BUTTERFLY ,1,2010-01-13 17:08:00,0.84,,United Kingdom,False,False,False,False,0.84
494379,90212B,JET BLACK LAS VEGAS BRACELET ROUND,1,2010-01-13 17:08:00,3.81,,United Kingdom,False,False,False,False,3.81
494379,17096,ASSORTED LAQUERED INCENSE HOLDERS,1,2010-01-13 17:08:00,0.43,,United Kingdom,False,False,False,False,0.43
494379,21943,CAKES AND RABBITS DESIGN FLANNEL ,5,2010-01-13 17:08:00,0.85,,United Kingdom,False,False,False,False,4.25
494379,22115,METAL SIGN EMPIRE TEA,1,2010-01-13 17:08:00,5.91,,United Kingdom,False,False,False,False,5.91
494379,22276,WASH BAG VINTAGE ROSE PAISLEY,1,2010-01-13 17:08:00,5.91,,United Kingdom,False,False,False,False,5.91
494379,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,1,2010-01-13 17:08:00,1.66,,United Kingdom,False,False,False,False,1.66
494379,84078A,SET/4 WHITE RETRO STORAGE CUBES ,1,2010-01-13 17:08:00,76.55,,United Kingdom,False,False,False,False,76.55
494379,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,3,2010-01-13 17:08:00,2.51,,United Kingdom,False,False,False,False,7.529999999999999
494379,21504,SKULLS GREETING CARD,1,2010-01-13 17:08:00,0.84,,United Kingdom,False,False,False,False,0.84
494379,84968E,S/16 VINTAGE BLACK CUTLERY,4,2010-01-13 17:08:00,11.02,,United Kingdom,False,False,False,False,44.08
494379,21040,MODERN VINTAGE COTTON SHOPPING BAG,4,2010-01-13 17:08:00,2.51,,United Kingdom,False,False,False,False,10.04
494379,17129D,CLEAR COLOUR GLASS GEMS IN BAG,20,2010-01-13 17:08:00,1.66,,United Kingdom,False,False,False,False,33.2
494379,79321,CHILLI LIGHTS,2,2010-01-13 17:08:00,10.17,,United Kingdom,False,False,False,False,20.34
494379,20757,RED DAISY POCKET BOOK ,3,2010-01-13 17:08:00,0.64,,United Kingdom,False,False,False,False,1.92
494379,22079,RIBBON REEL HEARTS DESIGN ,1,2010-01-13 17:08:00,3.36,,United Kingdom,False,False,False,False,3.36
494379,21780,MA CAMPAGNE 4 DRAWER WALL SHELF,4,2010-01-13 17:08:00,11.02,,United Kingdom,False,False,False,False,44.08
494381,84988,SET OF 72 PINK HEART PAPER DOILIES,1,2010-01-13 17:44:00,2.98,,United Kingdom,False,False,False,False,2.98
494381,84596F,SMALL MARSHMALLOWS PINK BOWL,6,2010-01-13 17:44:00,1.66,,United Kingdom,False,False,False,False,9.96
494381,20700,GREEN CAT FLORAL CUSHION COVER ,3,2010-01-13 17:44:00,4.21,,United Kingdom,False,False,False,False,12.63
494381,21729,SMALL MARAKESH METAL  LANTERN ,2,2010-01-13 17:44:00,6.77,,United Kingdom,False,False,False,False,13.54
494381,21539,RETRO SPOTS BUTTER DISH,1,2010-01-13 17:44:00,10.17,,United Kingdom,False,False,False,False,10.17
494381,22212,FOUR HOOK  WHITE LOVEBIRDS,2,2010-01-13 17:44:00,4.21,,United Kingdom,False,False,False,False,8.42
494381,21871,SAVE THE PLANET MUG,2,2010-01-13 17:44:00,3.36,,United Kingdom,False,False,False,False,6.72
494381,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,2,2010-01-13 17:44:00,2.51,,United Kingdom,False,False,False,False,5.02
494381,21946,PARTY TIME DESIGN FLANNEL,2,2010-01-13 17:44:00,0.85,,United Kingdom,False,False,False,False,1.7
494381,82580,BATHROOM METAL SIGN,5,2010-01-13 17:44:00,1.28,,United Kingdom,False,False,False,False,6.4
494381,22093,MOTORING TISSUE BOX,1,2010-01-13 17:44:00,2.51,,United Kingdom,False,False,False,False,2.51
494381,85061W,WHITE JEWELLED HEART DECORATION,1,2010-01-13 17:44:00,1.66,,United Kingdom,False,False,False,False,1.66
494381,21580,RABBIT  DESIGN  COTTON TOTE BAG,3,2010-01-13 17:44:00,2.51,,United Kingdom,False,False,False,False,7.529999999999999
494381,18098C,PORCELAIN BUTTERFLY OIL BURNER,3,2010-01-13 17:44:00,2.51,,United Kingdom,False,False,False,False,7.529999999999999
494381,79303D,LILAC FLOWER BLOCK TABLE LAMP,1,2010-01-13 17:44:00,5.91,,United Kingdom,False,False,False,False,5.91
494381,22294,HEART FILIGREE DOVE  SMALL,1,2010-01-13 17:44:00,2.51,,United Kingdom,False,False,False,False,2.51
494381,22027,TEA PARTY BIRTHDAY CARD,1,2010-01-13 17:44:00,0.84,,United Kingdom,False,False,False,False,0.84
494381,18094C,WHITE/BLUE RECT CERAMIC OIL BURNER,2,2010-01-13 17:44:00,2.51,,United Kingdom,False,False,False,False,5.02
494381,79303B,BLUE STAR BLOCK TABLE LAMP,1,2010-01-13 17:44:00,5.91,,United Kingdom,False,False,False,False,5.91
494381,21991,BOHEMIAN COLLAGE STATIONERY SET,1,2010-01-13 17:44:00,2.51,,United Kingdom,False,False,False,False,2.51
494381,21945,STRAWBERRIES  DESIGN FLANNEL ,5,2010-01-13 17:44:00,0.85,,United Kingdom,False,False,False,False,4.25
494381,84596J,MIXED NUTS LIGHT GREEN BOWL,2,2010-01-13 17:44:00,1.66,,United Kingdom,False,False,False,False,3.32
494381,21175,GIN + TONIC DIET METAL SIGN,1,2010-01-13 17:44:00,4.21,,United Kingdom,False,False,False,False,4.21
494381,90209B,GREEN ENAMEL+GLASS HAIR COMB,1,2010-01-13 17:44:00,2.11,,United Kingdom,False,False,False,False,2.11
494381,48188,DOOR MAT WELCOME PUPPIES,1,2010-01-13 17:44:00,13.57,,United Kingdom,False,False,False,False,13.57
494381,21843,RETRO SPOT CAKE STAND,1,2010-01-13 17:44:00,21.23,,United Kingdom,False,False,False,False,21.23
494381,21579,LOLITA  DESIGN  COTTON TOTE BAG,1,2010-01-13 17:44:00,2.51,,United Kingdom,False,False,False,False,2.51
494382,79321,CHILLI LIGHTS,1,2010-01-13 17:51:00,10.17,,United Kingdom,False,False,False,False,10.17
494382,21946,PARTY TIME DESIGN FLANNEL,1,2010-01-13 17:51:00,0.85,,United Kingdom,False,False,False,False,0.85
494382,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2010-01-13 17:51:00,5.91,,United Kingdom,False,False,False,False,29.55
494382,21578,WOODLAND DESIGN  COTTON TOTE BAG,2,2010-01-13 17:51:00,2.51,,United Kingdom,False,False,False,False,5.02
494382,85053,FRENCH ENAMEL CANDLEHOLDER,1,2010-01-13 17:51:00,4.21,,United Kingdom,False,False,False,False,4.21
494382,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,1,2010-01-13 17:51:00,4.21,,United Kingdom,False,False,False,False,4.21
494382,21328,BALLOONS  WRITING SET ,4,2010-01-13 17:51:00,3.36,,United Kingdom,False,False,False,False,13.44
494382,20700,GREEN CAT FLORAL CUSHION COVER ,2,2010-01-13 17:51:00,4.21,,United Kingdom,False,False,False,False,8.42
494382,21212,PACK OF 72 RETRO SPOT CAKE CASES,2,2010-01-13 17:51:00,1.28,,United Kingdom,False,False,False,False,2.56
494382,20960,WATERMELON BATH SPONGE,1,2010-01-13 17:51:00,2.51,,United Kingdom,False,False,False,False,2.51
494382,22243,"HOOK, 5 HANGER ,MAGIC TOADSTOOL RED",1,2010-01-13 17:51:00,3.36,,United Kingdom,False,False,False,False,3.36
494382,35001G,HAND OPEN SHAPE GOLD,1,2010-01-13 17:51:00,4.21,,United Kingdom,False,False,False,False,4.21
494382,22262,FELT EGG COSY CHICKEN,2,2010-01-13 17:51:00,1.66,,United Kingdom,False,False,False,False,3.32
494382,20762,GREEN FERN SKETCHBOOK ,1,2010-01-13 17:51:00,3.36,,United Kingdom,False,False,False,False,3.36
494382,21577,SAVE THE PLANET COTTON TOTE BAG,1,2010-01-13 17:51:00,2.51,,United Kingdom,False,False,False,False,2.51
494385,22136,LOVE HEART SOCK HANGER,12,2010-01-14 09:33:00,1.65,18268.0,United Kingdom,False,False,False,False,19.8
494385,22135,LADLE LOVE HEART PINK,12,2010-01-14 09:33:00,0.42,18268.0,United Kingdom,False,False,False,False,5.04
494386,90054,CRACKED GLAZE EARRINGS RED,1,2010-01-14 09:41:00,2.54,,United Kingdom,False,False,False,False,2.54
494386,90191,SILVER LARIAT 40CM,1,2010-01-14 09:41:00,12.75,,United Kingdom,False,False,False,False,12.75
494386,21548,CERAMIC BIRDHOUSE FINCH BLUE ROOF,1,2010-01-14 09:41:00,5.91,,United Kingdom,False,False,False,False,5.91
